6/02/2010,CD Castellón,0,RC Recreativo,0
6/02/2010,Cádiz CF,2,Levante UD,4
6/02/2010,RC Celta,0,Salamanca,0
6/02/2010,Rayo Vallecano,2,FC Cartagena,3
6/02/2010,Real Betis,1,Hércules CF,1
6/02/2010,Real Unión Club,2,Albacete B.,1
6/02/2010,UD Las Palmas,0,SD Huesca,0
12/02/2010,Córdoba CF,1,Cádiz CF,0
12/02/2010,Albacete B.,1,CD Castellón,1
12/02/2010,CD Numancia,3,UD Las Palmas,1
12/02/2010,FC Cartagena,1,Real Unión Club,0
12/02/2010,Hércules CF,4,Villarreal CF B,2
12/02/2010,RC Recreativo,1,Real Betis,1
12/02/2010,Rayo Vallecano,0,Girona FC,3
12/02/2010,Levante UD,1,RC Celta,0
12/02/2010,Real Sociedad,1,Nàstic,0
12/02/2010,SD Huesca,1,Real Murcia,0
12/02/2010,Salamanca,0,Elche CF,1
19/02/2010,Elche CF,0,Levante UD,0
19/02/2010,CD Castellón,2,FC Cartagena,2
19/02/2010,Real Betis,0,Albacete B.,0
19/02/2010,Villarreal CF B,1,RC Recreativo,1
19/02/2010,Nàstic,0,SD Huesca,1
19/02/2010,Cádiz CF,2,Hércules CF,2
19/02/2010,Girona FC,1,Real Sociedad,0
19/02/2010,RC Celta,1,Córdoba CF,0
19/02/2010,Real Murcia,1,CD Numancia,0
19/02/2010,Real Unión Club,2,Rayo Vallecano,1
19/02/2010,UD Las Palmas,2,Salamanca,2
26/02/2010,Rayo Vallecano,3,CD Castellón,0
26/02/2010,Albacete B.,1,Villarreal CF B,1
26/02/2010,CD Numancia,1,Nàstic,1
26/02/2010,Hércules CF,1,RC Celta,0
26/02/2010,Levante UD,1,UD Las Palmas,1
26/02/2010,RC Recreativo,2,Cádiz CF,1
26/02/2010,SD Huesca,1,Real Sociedad,1
26/02/2010,Salamanca,0,Real Murcia,2
26/02/2010,Córdoba CF,2,Elche CF,0
26/02/2010,FC Cartagena,1,Real Betis,2
26/02/2010,Real Unión Club,1,Girona FC,1
5/03/2010,Nàstic,1,Salamanca,2
5/03/2010,CD Castellón,1,Real Unión Club,1
5/03/2010,Girona FC,2,SD Huesca,0
5/03/2010,RC Celta,1,RC Recreativo,1
5/03/2010,UD Las Palmas,1,Córdoba CF,0
